fp,u2,equilibrium_type,final_alpha,final_beta,final_gamma
21.6326530612245,0.423076923076923,2,1.45746632259708e-266,0.999970140646506,9.88131291682493e-324
25.5102040816327,0.423076923076923,2,1.50043609347647e-266,0.99997255212112,9.88131291682493e-324
29.3877551020408,0.423076923076923,2,1.54469413717233e-266,0.99997593394304,9.88131291682493e-324
33.265306122449,0.423076923076923,2,1.59027936099624e-266,0.999980813519461,9.88131291682493e-324
37.1428571428571,0.423076923076923,2,1.6372319067799e-266,0.999987745889603,9.88131291682493e-324
41.0204081632653,0.423076923076923,2,1.3564974076317e-266,0.999928713012453,9.88131291682493e-324
44.8979591836735,0.423076923076923,2,1.39638994103147e-266,0.999943854069122,9.88131291682493e-324
48.7755102040816,0.423076923076923,2,1.4374795658675e-266,0.999955323679104,9.88131291682493e-324
52.6530612244898,0.423076923076923,2,1.47980265522968e-266,0.999964812800829,9.88131291682493e-324
56.530612244898,0.423076923076923,2,1.52339672176596e-266,0.999974076660868,9.88131291682493e-324
60.4081632653061,0.423076923076923,2,1.56830045083095e-266,0.999985152186648,9.88131291682493e-324
64.2857142857143,0.423076923076923,2,1.61455373397103e-266,1.00000046785443,9.88131291682493e-324
68.1632653061224,0.423076923076923,2,1.3263323602545e-266,0.999962537519104,9.88131291682493e-324
72.0408163265306,0.423076923076923,2,1.36512398791247e-266,0.999966137669877,9.88131291682493e-324
75.9183673469388,0.423076923076923,2,1.4052101351937e-266,0.999969395479325,9.88131291682493e-324
79.7959183673469,0.423076923076923,2,1.44650177235827e-266,0.99997252037398,9.88131291682493e-324
83.6734693877551,0.423076923076923,2,1.48903568902263e-266,0.999976160550454,9.88131291682493e-324
87.5510204081633,0.423076923076923,2,2.47039496243056e-14,0.999958035977262,9.88131291682493e-324
91.4285714285714,0.423076923076923,2,2.466037025832e-14,0.999974362435688,9.88131291682493e-324
95.3061224489796,0.423076923076923,2,2.4624447274955e-14,0.999963671131384,9.88131291682493e-324
99.1836734693878,0.423076923076923,2,2.45882637257562e-14,0.999970593565747,9.88131291682493e-324
103.061224489796,0.423076923076923,2,2.45386254189724e-14,0.999956120022183,9.88131291682493e-324
106.938775510204,0.423076923076923,2,2.44940044745552e-14,0.999970152954212,9.88131291682493e-324
110.816326530612,0.423076923076923,2,2.44570253329701e-14,0.999949342549917,9.88131291682493e-324
114.69387755102,0.423076923076923,2,2.44198309803856e-14,0.999967613911353,9.88131291682493e-324
118.571428571429,0.423076923076923,2,2.43693128943239e-14,0.999954148489105,9.88131291682493e-324
122.448979591837,0.423076923076923,2,2.43243898518702e-14,0.999964571716198,9.88131291682493e-324
126.326530612245,0.423076923076923,2,2.42859333745698e-14,0.999919398358239,9.88131291682493e-324
130.204081632653,0.423076923076923,2,2.42478849792279e-14,0.999963381825211,9.88131291682493e-324
134.081632653061,0.423076923076923,2,2.41966425930943e-14,0.999951536861842,9.88131291682493e-324
137.959183673469,0.423076923076923,2,2.440878074539e-14,0.999986985299992,9.88131291682493e-324
141.836734693878,0.423076923076923,2,2.43697555432969e-14,0.999976505198139,9.88131291682493e-324
145.714285714286,0.423076923076923,2,2.43174949085543e-14,0.999959111243354,9.88131291682493e-324
149.591836734694,0.423076923076923,2,2.42703084356863e-14,0.999974471585442,9.88131291682493e-324
153.469387755102,0.423076923076923,2,2.42307877174611e-14,0.999959921657146,9.88131291682493e-324
157.34693877551,0.423076923076923,2,2.41911400224438e-14,0.999968947110696,9.88131291682493e-324
161.224489795918,0.423076923076923,2,2.41426904648075e-14,0.999954781569486,9.88131291682493e-324
165.102040816327,0.423076923076923,2,2.40947339625039e-14,0.999965217853911,9.88131291682493e-324
168.979591836735,0.423076923076923,2,2.40544302234725e-14,0.999920695469161,9.88131291682493e-324
172.857142857143,0.423076923076923,2,2.40140542163495e-14,0.999962890430767,9.88131291682493e-324
176.734693877551,0.423076923076923,2,2.39607071056128e-14,0.999950849863338,9.88131291682493e-324
180.612244897959,0.423076923076923,2,2.41682208418268e-14,0.999979003814148,9.88131291682493e-324
184.489795918367,0.423076923076923,2,2.41295261714911e-14,0.999973519832476,9.88131291682493e-324
188.367346938776,0.423076923076923,2,2.407521801745e-14,0.999957004438876,9.88131291682493e-324
192.244897959184,0.423076923076923,2,2.40260237852285e-14,0.999970340258673,9.88131291682493e-324
196.122448979592,0.423076923076923,2,2.39845046440892e-14,0.999943958956094,9.88131291682493e-324
200,0.423076923076923,2,2.39429494750174e-14,0.999965906289731,9.88131291682493e-324
10,0.446153846153846,2,2.38885029695706e-14,0.999952599015477,9.88131291682493e-324
13.8775510204082,0.446153846153846,2,2.40941878300371e-14,0.999993302938032,9.88131291682493e-324
17.7551020408163,0.446153846153846,2,2.40520141577775e-14,0.999976959508809,9.88131291682493e-324
21.6326530612245,0.446153846153846,2,2.3998730524769e-14,0.999958730639047,9.88131291682493e-324
25.5102040816327,0.446153846153846,2,2.39486560570761e-14,0.999972820387317,9.88131291682493e-324
29.3877551020408,0.446153846153846,2,2.3906262119349e-14,0.999952111653333,9.88131291682493e-324
33.265306122449,0.446153846153846,2,2.38653212223229e-14,0.999967104833767,9.88131291682493e-324
37.1428571428571,0.446153846153846,2,2.3810037928382e-14,0.99995324492253,9.88131291682493e-324
41.0204081632653,0.446153846153846,2,2.40289651872425e-14,0.999987334494937,9.88131291682493e-324
44.8979591836735,0.446153846153846,2,2.37317033998191e-14,0.999960177371677,9.88131291682493e-324
48.7755102040816,0.446153846153846,3,1,0.999937057816375,4.94065645841247e-324
52.6530612244898,0.446153846153846,3,1,0.999966211451993,9.88131291682493e-324
56.530612244898,0.446153846153846,3,1,0.999953596250232,9.88131291682493e-324
60.4081632653061,0.446153846153846,3,1,0.999963605927887,9.88131291682493e-324
64.2857142857143,0.446153846153846,3,1,0.99992233656544,9.88131291682493e-324
68.1632653061224,0.446153846153846,3,1,0.999964695119661,9.88131291682493e-324
72.0408163265306,0.446153846153846,3,1,0.999952861987894,9.88131291682493e-324
75.9183673469388,0.446153846153846,3,1,0.999960173811709,1.48219693752374e-323
79.7959183673469,0.446153846153846,3,1,0.999988727641195,1.48219693752374e-323
83.6734693877551,0.446153846153846,3,1,0.99996350389902,1.48219693752374e-323
87.5510204081633,0.446153846153846,3,1,0.999952268342441,1.48219693752374e-323
91.4285714285714,0.446153846153846,3,1,1.00000353487758,1.48219693752374e-323
95.3061224489796,0.446153846153846,3,1,0.999985271616632,1.48219693752374e-323
99.1836734693878,0.446153846153846,3,1,0.99996235394418,1.48219693752374e-323
103.061224489796,0.446153846153846,3,1,0.999951686369776,1.48219693752374e-323
106.938775510204,0.446153846153846,3,1,0.999996068011524,1.48219693752374e-323
110.816326530612,0.446153846153846,3,1,0.999982476671986,1.48219693752374e-323
114.69387755102,0.446153846153846,3,1,0.999961119682502,1.97626258336499e-323
118.571428571429,0.446153846153846,3,1,0.999951058629055,1.97626258336499e-323
122.448979591837,0.446153846153846,3,1,0.999989808811976,1.97626258336499e-323
126.326530612245,0.446153846153846,3,1,0.999980075245607,1.97626258336499e-323
130.204081632653,0.446153846153846,3,1,0.999959725332422,1.97626258336499e-323
134.081632653061,0.446153846153846,3,1,0.999950349396379,1.97626258336499e-323
137.959183673469,0.446153846153846,3,1,0.999984344328977,2.47032822920623e-323
141.836734693878,0.446153846153846,3,1,0.999977969056641,2.47032822920623e-323
145.714285714286,0.446153846153846,3,1,0.999958110225521,2.47032822920623e-323
149.591836734694,0.446153846153846,3,1,0.999949529195977,2.47032822920623e-323
153.469387755102,0.446153846153846,3,1,0.999979455211415,2.47032822920623e-323
157.34693877551,0.446153846153846,3,1,0.999976115440966,2.47032822920623e-323
161.224489795918,0.446153846153846,3,1,0.99996032060595,2.47032822920623e-323
165.102040816327,0.446153846153846,3,1,0.999948568552061,2.47032822920623e-323
168.979591836735,0.446153846153846,3,1,0.999974978512201,2.47032822920623e-323
172.857142857143,0.446153846153846,3,1,0.999974488410926,2.47032822920623e-323
176.734693877551,0.446153846153846,3,1,0.999959167763958,2.96439387504748e-323
180.612244897959,0.446153846153846,3,1,0.999976842519403,2.96439387504748e-323
184.489795918367,0.446153846153846,3,1,0.999970761014282,2.96439387504748e-323
188.367346938776,0.446153846153846,3,1,0.999973064303935,2.96439387504748e-323
192.244897959184,0.446153846153846,3,0.999999999999999,0.999958160825343,2.96439387504748e-323
196.122448979592,0.446153846153846,3,0.999999999999999,0.999975016274797,2.96439387504748e-323
200,0.446153846153846,3,0.999999999999999,0.999966644059484,2.96439387504748e-323
10,0.469230769230769,3,1,0.999967498514032,4.94065645841247e-324
13.8775510204082,0.469230769230769,3,1,0.999961028838121,9.88131291682493e-324
17.7551020408163,0.469230769230769,3,1,0.99997532725227,9.88131291682493e-324
21.6326530612245,0.469230769230769,3,1,0.99996213843088,9.88131291682493e-324
25.5102040816327,0.469230769230769,3,1,0.999953780121986,9.88131291682493e-324
29.3877551020408,0.469230769230769,3,1,0.999970292353522,9.88131291682493e-324
33.265306122449,0.469230769230769,3,1,0.999970559874408,9.88131291682493e-324
37.1428571428571,0.469230769230769,3,1,0.999980826118714,1.48219693752374e-323
41.0204081632653,0.469230769230769,3,1,0.999965225984926,1.48219693752374e-323
44.8979591836735,0.469230769230769,3,1,0.999955209282115,1.48219693752374e-323
48.7755102040816,0.469230769230769,3,1,0.999974876025902,1.48219693752374e-323
52.6530612244898,0.469230769230769,3,1,0.999985855335589,1.48219693752374e-323
56.530612244898,0.469230769230769,3,1,0.999918279686476,1.48219693752374e-323
60.4081632653061,0.469230769230769,3,1,0.999968020764531,1.48219693752374e-323
64.2857142857143,0.469230769230769,3,1,0.999957370600568,1.48219693752374e-323
68.1632653061224,0.469230769230769,3,1,0.999949911111095,1.48219693752374e-323
72.0408163265306,0.469230769230769,3,1,0.999960075499305,1.48219693752374e-323
75.9183673469388,0.469230769230769,3,1,0.999944037141043,1.97626258336499e-323
79.7959183673469,0.469230769230769,3,1,0.999971129005797,1.97626258336499e-323
83.6734693877551,0.469230769230769,3,1,0.999961219759177,1.97626258336499e-323
87.5510204081633,0.469230769230769,3,1,0.999952438692569,1.97626258336499e-323
91.4285714285714,0.469230769230769,3,1,0.99996683976638,1.97626258336499e-323
95.3061224489796,0.469230769230769,3,1,0.99996127849197,1.97626258336499e-323
99.1836734693878,0.469230769230769,3,1,0.999976116944741,2.47032822920623e-323
103.061224489796,0.469230769230769,3,1,0.999963075162948,2.47032822920623e-323
106.938775510204,0.469230769230769,3,1,0.999954249927989,2.47032822920623e-323
110.816326530612,0.469230769230769,3,1,0.999971957188498,2.47032822920623e-323
114.69387755102,0.469230769230769,3,1,0.999976422055933,2.47032822920623e-323
118.571428571429,0.469230769230769,3,1,0.999985130221417,2.47032822920623e-323
122.448979591837,0.469230769230769,3,1,0.999966616074349,2.47032822920623e-323
126.326530612245,0.469230769230769,3,1,0.99996022742256,2.47032822920623e-323
130.204081632653,0.469230769230769,3,1,0.999952007961651,2.47032822920623e-323
134.081632653061,0.469230769230769,3,1,0.999962700710151,2.47032822920623e-323
137.959183673469,0.469230769230769,3,1,0.999949221029138,2.96439387504748e-323
141.836734693878,0.469230769230769,3,1,0.999972182672108,2.96439387504748e-323
145.714285714286,0.469230769230769,3,1,0.999959278691624,2.96439387504748e-323
149.591836734694,0.469230769230769,3,1,0.999952944187266,2.96439387504748e-323
153.469387755102,0.469230769230769,3,1,0.999968187151475,2.96439387504748e-323
157.34693877551,0.469230769230769,3,1,0.999964983031638,2.96439387504748e-323
161.224489795918,0.469230769230769,3,1,0.999977876778892,2.96439387504748e-323
165.102040816327,0.469230769230769,3,1,0.999975813194425,4.94065645841247e-324
168.979591836735,0.469230769230769,3,1,0.999994773980826,9.88131291682493e-324
172.857142857143,0.469230769230769,3,1,0.999936719548182,9.88131291682493e-324
176.734693877551,0.469230769230769,3,1,0.999970949664745,9.88131291682493e-324
180.612244897959,0.469230769230769,3,1,0.999959198441883,9.88131291682493e-324
184.489795918367,0.469230769230769,3,1,0.999953484414395,9.88131291682493e-324
188.367346938776,0.469230769230769,3,1,0.999971295073065,9.88131291682493e-324
192.244897959184,0.469230769230769,3,1,0.999979797471828,1.48219693752374e-323
196.122448979592,0.469230769230769,3,1,0.999919406198144,1.48219693752374e-323
200,0.469230769230769,3,1,0.999969148059232,1.48219693752374e-323
10,0.492307692307692,3,1,0.999960047899451,1.48219693752374e-323
13.8775510204082,0.492307692307692,3,1,0.999952655413332,1.48219693752374e-323
17.7551020408163,0.492307692307692,3,1,0.999969238388812,1.48219693752374e-323
21.6326530612245,0.492307692307692,3,1,0.999973417576408,1.48219693752374e-323
25.5102040816327,0.492307692307692,3,1,0.999987216655406,1.48219693752374e-323
29.3877551020408,0.492307692307692,3,1,0.99996815261449,1.48219693752374e-323
33.265306122449,0.492307692307692,3,1,0.999923435171592,1.48219693752374e-323
37.1428571428571,0.492307692307692,3,1,0.999939610550481,1.97626258336499e-323
41.0204081632653,0.492307692307692,3,1,0.99997187746241,1.97626258336499e-323
44.8979591836735,0.492307692307692,3,1,0.999961106774335,1.97626258336499e-323
48.7755102040816,0.492307692307692,3,1,0.999954207068519,1.97626258336499e-323
52.6530612244898,0.492307692307692,3,1,0.999973947268337,1.97626258336499e-323
56.530612244898,0.492307692307692,3,1,0.999991564106261,1.97626258336499e-323
60.4081632653061,0.492307692307692,3,1,0.999937187434505,2.47032822920623e-323
64.2857142857143,0.492307692307692,3,1,0.99997149672959,2.47032822920623e-323
68.1632653061224,0.492307692307692,3,1,0.999960648884274,2.47032822920623e-323
72.0408163265306,0.492307692307692,3,1,0.999954073286154,2.47032822920623e-323
75.9183673469388,0.492307692307692,3,1,0.999973535154021,2.47032822920623e-323
79.7959183673469,0.492307692307692,3,1,0.999949834637047,2.47032822920623e-323
83.6734693877551,0.492307692307692,3,1,0.999963451142438,2.47032822920623e-323
87.5510204081633,0.492307692307692,3,1,0.999957237249179,2.47032822920623e-323
91.4285714285714,0.492307692307692,3,1,0.999976871557437,2.47032822920623e-323
95.3061224489796,0.492307692307692,3,1,0.999964939052047,2.47032822920623e-323
99.1836734693878,0.492307692307692,3,1,0.999955829971767,2.96439387504748e-323
103.061224489796,0.492307692307692,3,1,0.999949079135243,2.96439387504748e-323
106.938775510204,0.492307692307692,3,1,0.999961519839375,2.96439387504748e-323
110.816326530612,0.492307692307692,3,1,0.999953710016016,2.96439387504748e-323
114.69387755102,0.492307692307692,3,1,0.999975461257139,2.96439387504748e-323
118.571428571429,0.492307692307692,3,1,0.999964171165968,2.96439387504748e-323
122.448979591837,0.492307692307692,3,1,0.99995540609345,2.96439387504748e-323
126.326530612245,0.492307692307692,3,1,0.999949807835171,4.94065645841247e-324
130.204081632653,0.492307692307692,3,1,0.999963506449209,9.88131291682493e-324
134.081632653061,0.492307692307692,3,1,0.999958085246896,9.88131291682493e-324
137.959183673469,0.492307692307692,3,1,0.999977780955647,9.88131291682493e-324
141.836734693878,0.492307692307692,3,1,0.999965655334488,9.88131291682493e-324
145.714285714286,0.492307692307692,3,1,0.999956549759545,9.88131291682493e-324
149.591836734694,0.492307692307692,3,1,0.999950488799289,9.88131291682493e-324
153.469387755102,0.492307692307692,3,1,0.999965134277542,1.48219693752374e-323
157.34693877551,0.492307692307692,3,1,0.999964388822151,1.48219693752374e-323
161.224489795918,0.492307692307692,3,1,0.999982067421479,1.48219693752374e-323
165.102040816327,0.492307692307692,3,1,0.999967308697011,1.48219693752374e-323
168.979591836735,0.492307692307692,3,1,0.999958268860904,1.48219693752374e-323
172.857142857143,0.492307692307692,3,1,0.999940316879675,1.48219693752374e-323
176.734693877551,0.492307692307692,3,1,0.99997287192517,1.48219693752374e-323
180.612244897959,0.492307692307692,3,1,0.999963109464883,1.48219693752374e-323
184.489795918367,0.492307692307692,3,1,0.999955323235706,1.48219693752374e-323
188.367346938776,0.492307692307692,3,1,0.999948995067115,1.48219693752374e-323
192.244897959184,0.492307692307692,3,1,0.999953333839141,1.97626258336499e-323
196.122448979592,0.492307692307692,3,1,0.999972231934411,1.97626258336499e-323
200,0.492307692307692,3,1,0.999988862673082,1.97626258336499e-323
10,0.515384615384615,3,1,0.999981192881346,1.97626258336499e-323
13.8775510204082,0.515384615384615,3,1,0.99999570580118,2.47032822920623e-323
17.7551020408163,0.515384615384615,3,1,0.999964644413065,1.97626258336499e-323
21.6326530612245,0.515384615384615,3,1,0.999954292527676,2.47032822920623e-323
25.5102040816327,0.515384615384615,3,1,0.999975240282378,2.47032822920623e-323
29.3877551020408,0.515384615384615,3,1,1.00000195834159,2.47032822920623e-323
33.265306122449,0.515384615384615,3,1,0.999948831984258,2.47032822920623e-323
37.1428571428571,0.515384615384615,3,1,0.999974947625738,2.47032822920623e-323
41.0204081632653,0.515384615384615,3,1,0.99996455838611,2.47032822920623e-323
44.8979591836735,0.515384615384615,3,1,0.999956011785412,2.47032822920623e-323
48.7755102040816,0.515384615384615,3,1,0.999950017794189,2.47032822920623e-323
52.6530612244898,0.515384615384615,3,1,0.999964601751125,2.47032822920623e-323
56.530612244898,0.515384615384615,3,1,0.999973547292233,2.47032822920623e-323
60.4081632653061,0.515384615384615,3,1,0.999993947866071,2.96439387504748e-323
64.2857142857143,0.515384615384615,3,1,0.999943111157962,2.96439387504748e-323
68.1632653061224,0.515384615384615,3,1,0.999973392969358,2.96439387504748e-323
72.0408163265306,0.515384615384615,3,1,0.999963450393061,2.96439387504748e-323
75.9183673469388,0.515384615384615,3,1,0.999954666065428,2.96439387504748e-323
79.7959183673469,0.515384615384615,3,1,0.999976619931462,2.96439387504748e-323
83.6734693877551,0.515384615384615,3,1,0.999958588585549,2.96439387504748e-323
87.5510204081633,0.515384615384615,3,1,0.999951156998541,4.94065645841247e-324
91.4285714285714,0.515384615384615,3,1,0.99996645618963,9.88131291682493e-324
95.3061224489796,0.515384615384615,3,1,0.999967854893563,9.88131291682493e-324
99.1836734693878,0.515384615384615,3,1,0.999984928922559,9.88131291682493e-324
103.061224489796,0.515384615384615,3,1,0.999968187256891,9.88131291682493e-324
106.938775510204,0.515384615384615,3,1,0.999959629997904,9.88131291682493e-324
110.816326530612,0.515384615384615,3,1,0.999952930927302,9.88131291682493e-324
114.69387755102,0.515384615384615,3,1,0.999971172747696,1.48219693752374e-323
118.571428571429,0.515384615384615,3,1,0.99998467271514,1.48219693752374e-323
122.448979591837,0.515384615384615,3,1,0.999934882796878,1.48219693752374e-323
126.326530612245,0.515384615384615,3,1,0.999972022434112,1.48219693752374e-323
130.204081632653,0.515384615384615,3,1,0.999967907192226,1.48219693752374e-323
134.081632653061,0.515384615384615,3,1,0.999976530600467,1.48219693752374e-323
137.959183673469,0.515384615384615,3,1,0.999960095438209,1.48219693752374e-323
141.836734693878,0.515384615384615,3,1,0.999956955717451,1.48219693752374e-323
145.714285714286,0.515384615384615,3,1,0.99997947873358,1.48219693752374e-323
149.591836734694,0.515384615384615,3,1,0.999931079157271,1.48219693752374e-323
153.469387755102,0.515384615384615,3,1,0.99997152899214,1.97626258336499e-323
157.34693877551,0.515384615384615,3,1,0.999961979191547,1.97626258336499e-323
161.224489795918,0.515384615384615,3,1,0.999954970117847,1.97626258336499e-323
165.102040816327,0.515384615384615,3,1,0.999948495075842,1.97626258336499e-323
168.979591836735,0.515384615384615,3,1,0.999962817773302,1.97626258336499e-323
172.857142857143,0.515384615384615,3,1,0.999960732050485,1.97626258336499e-323
176.734693877551,0.515384615384615,3,1,0.999981334795258,2.47032822920623e-323
180.612244897959,0.515384615384615,3,1,0.999967543011189,2.47032822920623e-323
184.489795918367,0.515384615384615,3,1,0.999979749610315,2.47032822920623e-323
188.367346938776,0.515384615384615,3,1,0.99998977289136,2.47032822920623e-323
192.244897959184,0.515384615384615,3,1,0.99997177014263,2.47032822920623e-323
196.122448979592,0.515384615384615,3,1,0.99996431104405,2.47032822920623e-323
200,0.515384615384615,3,1,0.999947873192016,2.47032822920623e-323
10,0.538461538461539,3,1,0.999970824983748,2.47032822920623e-323
13.8775510204082,0.538461538461539,3,1,0.999961055125019,2.47032822920623e-323
17.7551020408163,0.538461538461539,3,1,0.9999546377516,2.47032822920623e-323
21.6326530612245,0.538461538461539,3,1,0.999947680464378,2.96439387504748e-323
25.5102040816327,0.538461538461539,3,1,0.999960817727997,2.96439387504748e-323
29.3877551020408,0.538461538461539,3,1,0.999957222815308,2.96439387504748e-323
33.265306122449,0.538461538461539,3,1,0.999979056739828,2.96439387504748e-323
37.1428571428571,0.538461538461539,3,1,0.999966760551492,2.96439387504748e-323
41.0204081632653,0.538461538461539,3,1,0.999958099499966,2.96439387504748e-323
44.8979591836735,0.538461538461539,3,1,0.999952266131182,2.96439387504748e-323
48.7755102040816,0.538461538461539,3,1,0.999962018908705,4.94065645841247e-324
52.6530612244898,0.538461538461539,3,1,0.999968418937705,9.88131291682493e-324
56.530612244898,0.538461538461539,3,1,0.999974361097739,9.88131291682493e-324
60.4081632653061,0.538461538461539,3,1,0.999969499297928,9.88131291682493e-324
64.2857142857143,0.538461538461539,3,1,0.999969857956155,9.88131291682493e-324
68.1632653061224,0.538461538461539,3,1,0.999959376226381,9.88131291682493e-324
72.0408163265306,0.538461538461539,3,1,0.99995412439863,9.88131291682493e-324
75.9183673469388,0.538461538461539,3,1,0.999975255326476,1.48219693752374e-323
79.7959183673469,0.538461538461539,3,1,0.999957395498382,1.48219693752374e-323
83.6734693877551,0.538461538461539,3,1,0.999952911222316,1.48219693752374e-323
87.5510204081633,0.538461538461539,3,1,0.999977223610807,1.48219693752374e-323
91.4285714285714,0.538461538461539,3,1,0.999966137766243,1.48219693752374e-323
95.3061224489796,0.538461538461539,3,1,0.999951256193281,1.48219693752374e-323
99.1836734693878,0.538461538461539,3,1,0.999968305176436,1.48219693752374e-323
103.061224489796,0.538461538461539,3,1,0.999977995667916,1.48219693752374e-323
106.938775510204,0.538461538461539,3,1,0.999964827697823,1.48219693752374e-323
110.816326530612,0.538461538461539,3,1,0.999973466800678,1.48219693752374e-323
114.69387755102,0.538461538461539,3,1,0.999980944822554,1.97626258336499e-323
118.571428571429,0.538461538461539,3,1,0.99996759950838,1.97626258336499e-323
122.448979591837,0.538461538461539,3,1,0.999959486284407,1.97626258336499e-323
126.326530612245,0.538461538461539,3,1,0.999953179022709,1.97626258336499e-323
130.204081632653,0.538461538461539,3,1,0.999956739206326,1.97626258336499e-323
134.081632653061,0.538461538461539,3,1,0.999950193288528,1.97626258336499e-323
137.959183673469,0.538461538461539,3,1,0.999965754424421,2.47032822920623e-323
141.836734693878,0.538461538461539,3,1,0.999968848352751,2.47032822920623e-323
145.714285714286,0.538461538461539,3,1,0.999987880504539,2.47032822920623e-323
149.591836734694,0.538461538461539,3,1,0.999969357623445,2.47032822920623e-323
153.469387755102,0.538461538461539,3,1,0.999958906557773,2.47032822920623e-323
157.34693877551,0.538461538461539,3,1,0.999965915025276,2.47032822920623e-323
161.224489795918,0.538461538461539,3,1,0.999969444694023,2.47032822920623e-323
165.102040816327,0.538461538461539,3,1,0.999988558182295,2.47032822920623e-323
168.979591836735,0.538461538461539,3,1,0.999969542696678,2.47032822920623e-323
172.857142857143,0.538461538461539,3,1,0.999959318822099,2.47032822920623e-323
176.734693877551,0.538461538461539,3,1,0.999954241415346,2.96439387504748e-323
180.612244897959,0.538461538461539,3,1,0.999958531407536,2.96439387504748e-323
184.489795918367,0.538461538461539,3,1,0.999952663241459,2.96439387504748e-323
188.367346938776,0.538461538461539,3,1,0.999971152062352,2.96439387504748e-323
192.244897959184,0.538461538461539,3,1,0.999987257888766,2.96439387504748e-323
196.122448979592,0.538461538461539,3,1,0.999940682410542,2.96439387504748e-323
200,0.538461538461539,3,1,0.999973704287452,2.96439387504748e-323
10,0.561538461538462,3,1,0.9999628984919,4.94065645841247e-324
13.8775510204082,0.561538461538462,3,1,0.999969703523468,9.88131291682493e-324
17.7551020408163,0.561538461538462,3,1,0.999979334402945,9.88131291682493e-324
21.6326530612245,0.561538461538462,3,1,0.99992814286381,9.88131291682493e-324
25.5102040816327,0.561538461538462,3,1,0.999971191985371,9.88131291682493e-324
29.3877551020408,0.561538461538462,3,1,0.999961697875769,9.88131291682493e-324
33.265306122449,0.561538461538462,3,1,0.999954930248982,9.88131291682493e-324
37.1428571428571,0.561538461538462,3,1,0.999948567516323,1.48219693752374e-323
41.0204081632653,0.561538461538462,3,1,0.999963337071356,1.48219693752374e-323
44.8979591836735,0.561538461538462,3,1,0.999962352550435,1.48219693752374e-323
48.7755102040816,0.561538461538462,3,1,0.999982856323011,1.48219693752374e-323
52.6530612244898,0.561538461538462,3,1,0.99996815049255,1.48219693752374e-323
56.530612244898,0.561538461538462,3,1,0.999954658906536,1.48219693752374e-323
60.4081632653061,0.561538461538462,3,1,0.999972857565438,1.48219693752374e-323
64.2857142857143,0.561538461538462,3,1,0.999951743658145,1.48219693752374e-323
68.1632653061224,0.561538461538462,3,1,0.999960685733589,1.97626258336499e-323
72.0408163265306,0.561538461538462,3,1,0.999948322186212,1.48219693752374e-323
75.9183673469388,0.561538461538462,3,1,0.999963292895691,1.97626258336499e-323
79.7959183673469,0.561538461538462,3,1,0.999963423003077,1.97626258336499e-323
83.6734693877551,0.561538461538462,3,1,0.999984253706469,1.97626258336499e-323
87.5510204081633,0.561538461538462,3,1,0.999968713485426,1.97626258336499e-323
91.4285714285714,0.561538461538462,3,1,0.999919149042511,2.47032822920623e-323
95.3061224489796,0.561538461538462,3,1,0.999953097814211,1.97626258336499e-323
99.1836734693878,0.561538461538462,3,1,0.999972421321466,2.47032822920623e-323
103.061224489796,0.561538461538462,3,1,0.999993649563895,2.47032822920623e-323
106.938775510204,0.561538461538462,3,1,0.999946979482781,2.47032822920623e-323
110.816326530612,0.561538461538462,3,1,0.999975609687768,2.47032822920623e-323
114.69387755102,0.561538461538462,3,1,0.999965645713584,2.47032822920623e-323
118.571428571429,0.561538461538462,3,1,0.999957362061399,2.47032822920623e-323
122.448979591837,0.561538461538462,3,1,0.999951987777597,2.47032822920623e-323
126.326530612245,0.561538461538462,3,1,0.999969754696416,2.47032822920623e-323
130.204081632653,0.561538461538462,3,1,0.999982415735477,2.47032822920623e-323
134.081632653061,0.561538461538462,3,1,0.999936141675276,2.47032822920623e-323
137.959183673469,0.561538461538462,3,1,0.999972968517238,2.96439387504748e-323
141.836734693878,0.561538461538462,3,1,0.999963973436169,2.96439387504748e-323
145.714285714286,0.561538461538462,3,1,0.999956150186595,2.96439387504748e-323
149.591836734694,0.561538461538462,3,1,0.999949469174879,2.96439387504748e-323
153.469387755102,0.561538461538462,3,1,0.999964826788254,2.96439387504748e-323
157.34693877551,0.561538461538462,3,1,0.999967523488012,2.96439387504748e-323
161.224489795918,0.561538461538462,3,1,0.999987511928709,2.96439387504748e-323
165.102040816327,0.561538461538462,3,1,0.999963191814322,4.94065645841247e-324
168.979591836735,0.561538461538462,3,1,0.999970597144496,9.88131291682493e-324
172.857142857143,0.561538461538462,3,1,0.999983246805129,9.88131291682493e-324
176.734693877551,0.561538461538462,3,1,0.999934614615085,9.88131291682493e-324
180.612244897959,0.561538461538462,3,1,0.999972296703584,9.88131291682493e-324
184.489795918367,0.561538461538462,3,1,0.999963081628046,9.88131291682493e-324
188.367346938776,0.561538461538462,3,1,0.999955557991602,9.88131291682493e-324
192.244897959184,0.561538461538462,3,1,0.999949862647356,1.48219693752374e-323
196.122448979592,0.561538461538462,3,1,0.999965389833252,1.48219693752374e-323
200,0.561538461538462,3,1,0.999968618651402,1.48219693752374e-323
10,0.584615384615385,3,1,0.999988326000572,1.48219693752374e-323
13.8775510204082,0.584615384615385,3,1,0.999969623399236,1.48219693752374e-323
17.7551020408163,0.584615384615385,3,1,0.999959752254828,1.48219693752374e-323
21.6326530612245,0.584615384615385,3,1,0.999958663706382,1.48219693752374e-323
